timestamp,temperature,humidity
2020-12-23 18:09:00,83.1900,51.1000
2020-12-23 18:39:00,82.8600,50.7300
2020-12-23 19:09:00,84.2300,49.7300
2020-12-23 19:39:00,83.2300,50.4300
2020-12-23 20:09:00,82.7100,50.6700
2020-12-23 20:39:00,81.5300,51.1900
2020-12-23 21:09:00,81.5300,51.0700
2020-12-23 21:39:00,81.4400,51.1900
2020-12-23 22:09:00,81.3600,50.3400
2020-12-23 22:39:00,80.8000,50.6100
2020-12-23 23:09:00,80.6400,50.8200
2020-12-23 23:39:00,80.6400,51.3100
2020-12-24 00:09:00,80.3400,50.9500
2020-12-24 00:39:00,79.8500,50.9500
2020-12-24 01:09:00,79.5100,48.3500
2020-12-24 01:39:00,79.1000,51.7700
2020-12-24 02:09:00,74.9300,54.3300
2020-12-24 02:39:00,73.3900,54.2700
2020-12-24 03:09:00,72.5400,53.9100
2020-12-24 03:39:00,71.3600,56.9300
2020-12-24 04:09:00,72.6900,55.7100
2020-12-24 04:39:00,71.4400,55.6500
2020-12-24 05:09:00,72.9000,54.3000
2020-12-24 05:39:00,74.2300,55.1000
2020-12-24 06:09:00,76.2800,52.4100
2020-12-24 06:39:00,76.5700,52.0700
2020-12-24 07:09:00,76.5700,52.3200
2020-12-24 07:39:00,76.5500,51.7400
2020-12-24 08:09:00,77.4200,50.3700
2020-12-24 08:39:00,80.5900,47.5000
2020-12-24 09:09:00,78.8900,50.7900
2020-12-24 09:39:00,80.1000,48.7500
2020-12-24 10:09:00,79.2000,47.4100
2020-12-24 10:39:00,78.7100,50.1200
2020-12-24 11:09:00,78.5600,50.8200
2020-12-24 11:39:00,78.7900,52.3500
2020-12-24 12:09:00,79.0400,53.8800
2020-12-24 12:39:00,78.8100,48.2900
2020-12-24 13:09:00,78.6200,48.7200
2020-12-24 13:39:00,79.0400,51.4300
2020-12-24 14:09:00,78.6400,51.6800
2020-12-24 14:39:00,78.2900,51.8000
2020-12-24 15:09:00,78.2500,48.9300
2020-12-24 15:39:00,78.3500,49.6900
2020-12-24 16:09:00,78.4800,48.8700
2020-12-24 16:39:00,78.2500,48.5700
2020-12-24 17:09:00,78.8500,43.4100
2020-12-24 17:39:00,78.7500,43.9900
2020-12-24 18:09:00,78.5400,44.5400
2020-12-24 18:39:00,78.6900,45.9700
2020-12-24 19:09:00,78.2700,44.2900
2020-12-24 19:39:00,78.6900,47.2200
2020-12-24 20:09:00,79.0200,44.6000
2020-12-24 20:39:00,79.0200,42.2200
2020-12-24 21:09:00,79.5800,40.7800
2020-12-24 21:39:00,79.7000,39.6500
2020-12-24 22:09:00,77.9600,41.5200
2020-12-24 22:39:00,78.2900,43.9600
2020-12-24 23:09:00,78.3100,43.8700
2020-12-24 23:39:00,78.3100,43.8700
2020-12-25 00:09:00,78.3100,43.8700
2020-12-25 00:39:00,78.3100,43.8700
2020-12-25 01:09:00,78.3100,43.8700
2020-12-25 01:39:00,78.3100,43.8700
2020-12-25 02:09:00,78.3100,43.8700
2020-12-25 02:39:00,78.3100,43.8700
2020-12-25 03:09:00,78.3100,43.8700
2020-12-25 03:39:00,78.3100,43.8700
2020-12-25 04:09:00,78.3100,43.8700
2020-12-25 04:39:00,78.3100,43.8700
2020-12-25 05:09:00,78.3100,43.8700
2020-12-25 05:39:00,78.3100,43.8700
2020-12-25 06:09:00,78.3100,43.8700
2020-12-25 06:39:00,78.3100,43.8700
2020-12-25 07:09:00,78.3100,43.8700
2020-12-25 07:39:00,78.3100,43.8700
2020-12-25 08:09:00,78.3100,43.8700
2020-12-25 08:39:00,78.3100,43.8700
2020-12-25 09:09:00,78.3100,43.8700
2020-12-25 09:39:00,78.3100,43.8700
2020-12-25 10:09:00,78.3100,43.8700
2020-12-25 10:39:00,78.3100,43.8700
2020-12-25 11:09:00,78.3100,43.8700
2020-12-25 11:39:00,78.3100,43.8700
2020-12-25 12:09:00,78.3100,43.8700
2020-12-25 12:39:00,78.3100,43.8700
2020-12-25 13:09:00,78.3100,43.8700
2020-12-25 13:39:00,78.3100,43.8700
2020-12-25 14:09:00,78.3100,43.8700
2020-12-25 14:39:00,78.3100,43.8700
2020-12-25 15:09:00,78.3100,43.8700
2020-12-25 15:39:00,78.3100,43.8700
2020-12-25 16:09:00,78.3100,43.8700
2020-12-25 16:39:00,78.3100,43.8700
2020-12-25 17:09:00,78.3100,43.8700
2020-12-25 17:39:00,78.3100,43.8700
2020-12-25 18:09:00,78.3100,43.8700
2020-12-25 18:39:00,78.3100,43.8700
2020-12-25 19:09:00,78.3100,43.8700
2020-12-25 19:39:00,78.3100,43.8700
2020-12-25 20:09:00,78.3100,43.8700
2020-12-25 20:39:00,78.3100,43.8700
2020-12-25 21:09:00,78.3100,43.8700
2020-12-25 21:39:00,78.3100,43.8700
2020-12-25 22:09:00,78.3100,43.8700
2020-12-25 22:39:00,78.3100,43.8700
2020-12-25 23:09:00,78.3100,43.8700
2020-12-25 23:39:00,78.3100,43.8700
2020-12-26 00:09:00,78.3100,43.8700
2020-12-26 00:39:00,78.3100,43.8700
2020-12-26 01:09:00,78.3100,43.8700
2020-12-26 01:39:00,78.3100,43.8700
2020-12-26 02:09:00,78.3100,43.8700
2020-12-26 02:39:00,78.3100,43.8700
2020-12-26 03:09:00,78.3100,43.8700
2020-12-26 03:39:00,78.3100,43.8700
2020-12-26 04:09:00,78.3100,43.8700
2020-12-26 04:39:00,78.3100,43.8700
2020-12-26 05:09:00,78.3100,43.8700
2020-12-26 05:39:00,78.3100,43.8700
2020-12-26 06:09:00,78.3100,43.8700
2020-12-26 06:39:00,78.3100,43.8700
2020-12-26 07:09:00,78.3100,43.8700
2020-12-26 07:39:00,78.3100,43.8700
2020-12-26 08:09:00,78.3100,43.8700
2020-12-26 08:39:00,78.3100,43.8700
2020-12-26 09:09:00,78.3100,43.8700
2020-12-26 09:39:00,78.3100,43.8700
2020-12-26 10:09:00,78.3100,43.8700
2020-12-26 10:39:00,78.3100,43.8700
2020-12-26 11:09:00,78.3100,43.8700
2020-12-26 11:39:00,76.3800,55.6500
2020-12-26 12:09:00,76.3200,55.4000
2020-12-26 12:39:00,77.6500,55.2800
2020-12-26 13:09:00,77.6100,52.2000
2020-12-26 13:39:00,77.1900,54.6400
2020-12-26 14:09:00,77.1700,60.5000
2020-12-26 14:39:00,77.0500,58.0600
2020-12-26 15:09:00,76.5900,56.5900
2020-12-26 15:39:00,78.9600,58.8800
2020-12-26 16:09:00,79.7400,55.4000
2020-12-26 16:39:00,79.6000,55.2800
2020-12-26 17:09:00,80.5700,55.1900
2020-12-26 17:39:00,81.2400,54.6400
2020-12-26 18:09:00,81.2600,54.6400
2020-12-26 18:39:00,81.4000,54.4200
2020-12-26 19:09:00,81.1500,53.7800
2020-12-26 19:39:00,80.9300,52.4700
2020-12-26 20:09:00,79.0200,57.3900
2020-12-26 20:39:00,81.3000,56.5600
2020-12-26 21:09:00,81.6500,59.6100
2020-12-26 21:39:00,83.0000,58.7300
2020-12-26 22:09:00,85.4300,55.4000
2020-12-26 22:39:00,86.1300,55.1000
2020-12-26 23:09:00,86.2800,54.0300
2020-12-26 23:39:00,86.3800,52.3500
2020-12-27 00:09:00,86.3800,51.5900
2020-12-27 00:39:00,86.4200,52.5600
2020-12-27 01:09:00,86.4200,52.1400
2020-12-27 01:39:00,85.1400,50.5800
2020-12-27 02:09:00,81.2200,53.4200
2020-12-27 02:39:00,80.6200,54.1800
2020-12-27 03:09:00,80.3700,53.9100
2020-12-27 03:39:00,81.7600,52.5600
2020-12-27 04:09:00,80.5900,53.6600
2020-12-27 04:39:00,79.7900,52.4100
2020-12-27 05:09:00,79.4300,53.7800
2020-12-27 05:39:00,79.7000,53.6600
2020-12-27 06:09:00,80.6400,52.7500
2020-12-27 06:39:00,80.3400,53.5400
2020-12-27 07:09:00,80.2800,53.4200
2020-12-27 07:39:00,80.2400,53.3000
2020-12-27 08:09:00,80.1600,53.1100
2020-12-27 08:39:00,80.1400,53.2000
2020-12-27 09:09:00,80.2400,53.4200
2020-12-27 09:39:00,80.4100,53.4800
2020-12-27 10:09:00,80.6600,53.5700
2020-12-27 10:39:00,82.3200,51.9800
2020-12-27 11:09:00,81.9200,53.2000
2020-12-27 11:39:00,81.7300,52.7500
2020-12-27 12:09:00,81.8000,52.7800
2020-12-27 12:39:00,82.0500,53.0500
2020-12-27 13:09:00,82.1500,52.9300
2020-12-27 13:39:00,82.2700,52.6200
2020-12-27 14:09:00,82.2900,52.2900
2020-12-27 14:39:00,81.6900,52.6500
2020-12-27 15:09:00,85.4300,48.6000
2020-12-27 15:39:00,86.4200,47.8600
2020-12-27 16:09:00,86.8400,47.7100
2020-12-27 16:39:00,87.1500,47.1600
2020-12-27 17:09:00,83.2500,51.0100
2020-12-27 17:39:00,82.6300,52.2600
2020-12-27 18:09:00,82.3400,52.6200
2020-12-27 18:39:00,82.3400,52.3500
2020-12-27 19:09:00,82.3800,52.9600
2020-12-27 19:39:00,81.9800,52.9900
2020-12-27 20:09:00,81.8800,53.1100
2020-12-27 20:39:00,81.7800,53.2700
2020-12-27 21:09:00,81.8200,52.9000
2020-12-27 21:39:00,81.9600,53.0800
2020-12-27 22:09:00,81.8000,53.2300
2020-12-27 22:39:00,81.6300,53.2300
2020-12-27 23:09:00,81.5100,53.3000
2020-12-27 23:39:00,81.3600,53.1100
2020-12-28 00:09:00,81.1800,53.0800
2020-12-28 00:39:00,80.9700,53.4200
2020-12-28 01:09:00,80.8800,53.3900
2020-12-28 01:39:00,82.4000,52.8700
2020-12-28 02:09:00,81.8000,53.4200
2020-12-28 02:39:00,79.1000,51.8900
2020-12-28 03:09:00,74.2900,56.4400
2020-12-28 03:39:00,71.4500,59.8300
2020-12-28 04:09:00,71.9800,62.6300
2020-12-28 04:39:00,71.6900,61.7500
2020-12-28 05:09:00,71.1300,62.2400
2020-12-28 05:39:00,70.8400,62.1800
2020-12-28 06:09:00,70.8800,62.9100
2020-12-28 06:39:00,71.9400,61.6900
2020-12-28 07:09:00,75.6100,55.2200
2020-12-28 07:39:00,75.5100,55.8600
2020-12-28 08:09:00,76.4200,55.3100
2020-12-28 08:39:00,76.8800,54.8500
2020-12-28 09:09:00,77.3200,55.0700
2020-12-28 09:39:00,77.7700,54.7000
2020-12-28 10:09:00,77.4800,54.0900
2020-12-28 10:39:00,77.3000,54.9100
2020-12-28 11:09:00,77.4600,53.9400
2020-12-28 11:39:00,77.7100,54.0900
2020-12-28 12:09:00,77.7900,53.2000
2020-12-28 12:39:00,78.2500,54.0000
2020-12-28 13:09:00,78.8900,53.8100
2020-12-28 13:39:00,79.1200,53.2700
2020-12-28 14:09:00,78.8100,53.8100
2020-12-28 14:39:00,80.3700,53.6900
2020-12-28 15:09:00,80.9100,52.4400
2020-12-28 15:39:00,80.9300,52.6500
2020-12-28 16:09:00,81.6300,52.6200
2020-12-28 16:39:00,82.2900,52.6500
2020-12-28 17:09:00,82.0300,53.7200
2020-12-28 17:39:00,82.0300,54.0300
2020-12-28 18:09:00,81.9600,53.4200
2020-12-28 18:39:00,82.1700,53.4200
2020-12-28 19:09:00,80.8600,53.1400
2020-12-28 19:39:00,81.6500,52.9900
2020-12-28 20:09:00,81.8800,52.4400
2020-12-28 20:39:00,82.3200,52.6500
2020-12-28 21:09:00,83.1000,52.1100
2020-12-28 21:39:00,82.5900,51.7400
2020-12-28 22:09:00,82.9800,51.8600
2020-12-28 22:39:00,83.5200,51.9200
2020-12-28 23:09:00,83.3700,51.7100
2020-12-28 23:39:00,83.4200,51.5000
2020-12-29 00:09:00,83.3900,51.8000
2020-12-29 00:39:00,83.4000,51.1300
2020-12-29 01:09:00,83.4000,51.1300
2020-12-29 01:39:00,83.4000,51.1300
2020-12-29 02:09:00,83.4000,51.1300
2020-12-29 02:39:00,83.4000,51.1300
2020-12-29 03:09:00,76.7600,57.4500
2020-12-29 03:39:00,74.5200,59.2200
2020-12-29 04:09:00,73.2500,60.3100
2020-12-29 04:39:00,72.6700,61.3800
2020-12-29 05:09:00,71.6700,61.6900
2020-12-29 05:39:00,71.2600,63.5800
2020-12-29 06:09:00,70.7000,63.3400
2020-12-29 06:39:00,72.6700,60.6500
2020-12-29 07:09:00,77.7300,54.1800
2020-12-29 07:39:00,78.6900,52.5900
2020-12-29 08:09:00,79.2200,52.1400
2020-12-29 08:39:00,79.5600,51.9500
2020-12-29 09:09:00,80.1600,51.9500
2020-12-29 09:39:00,80.9900,52.2900
2020-12-29 10:09:00,81.3000,51.7100
2020-12-29 10:39:00,81.7300,51.4300
2020-12-29 11:09:00,82.1300,51.1600
2020-12-29 11:39:00,82.5700,50.6100
2020-12-29 12:09:00,83.0600,51.6800
2020-12-29 12:39:00,83.3900,51.3400
2020-12-29 13:09:00,83.9100,50.8200
2020-12-29 13:39:00,83.5000,49.5400
2020-12-29 14:09:00,83.6600,50.4600
2020-12-29 14:39:00,82.5900,47.4700
2020-12-29 15:09:00,81.4900,48.2600
2020-12-29 15:39:00,82.1300,49.4200
2020-12-29 16:09:00,82.6700,49.5100
2020-12-29 16:39:00,83.4800,50.9800
2020-12-29 17:09:00,84.1000,50.3000
2020-12-29 17:39:00,84.6600,50.6400
2020-12-29 18:09:00,84.6000,50.5500
2020-12-29 18:39:00,84.7400,50.4000
2020-12-29 19:09:00,85.3200,50.7000
2020-12-29 19:39:00,84.9700,50.4300
2020-12-29 20:09:00,84.7600,49.6600
2020-12-29 20:39:00,84.5600,50.0300
2020-12-29 21:09:00,84.2500,49.6600
2020-12-29 21:39:00,83.9500,49.6000
2020-12-29 22:09:00,83.6700,50.1500
2020-12-29 22:39:00,83.3700,50.3700
2020-12-29 23:09:00,83.3300,50.2400
2020-12-29 23:39:00,84.6800,48.6900
2020-12-30 00:09:00,84.7600,47.4700
2020-12-30 00:39:00,84.8300,47.2500
2020-12-30 01:09:00,84.5800,47.2800
2020-12-30 01:39:00,84.7800,47.5000
2020-12-30 02:09:00,84.7000,46.6700
2020-12-30 02:39:00,83.7300,46.4000
2020-12-30 03:09:00,74.1000,56.0400
2020-12-30 03:39:00,72.8600,60.3100
2020-12-30 04:09:00,71.0100,60.4100
2020-12-30 04:39:00,70.6200,61.5400
2020-12-30 05:09:00,69.2300,61.6900
2020-12-30 05:39:00,69.2900,62.4800
2020-12-30 06:09:00,68.0400,61.7500
2020-12-30 06:39:00,71.0100,58.4200
2020-12-30 07:09:00,77.9200,50.4300
2020-12-30 07:39:00,78.5400,49.1100
2020-12-30 08:09:00,79.0800,48.3800
2020-12-30 08:39:00,80.0300,47.8600
2020-12-30 09:09:00,79.8300,47.6800
2020-12-30 09:39:00,80.4900,48.2000
2020-12-30 10:09:00,81.5100,47.8300
2020-12-30 10:39:00,82.1900,47.7100
2020-12-30 11:09:00,82.8400,47.7400
2020-12-30 11:39:00,83.4200,46.4600
2020-12-30 12:09:00,82.5600,43.7100
2020-12-30 12:39:00,81.7400,41.7000
2020-12-30 13:09:00,81.1800,43.9600
2020-12-30 13:39:00,83.4000,39.6200
2020-12-30 14:09:00,84.2300,40.6300
2020-12-30 14:39:00,85.0300,40.5700
2020-12-30 15:09:00,85.1800,40.6900
2020-12-30 15:39:00,85.1600,40.3600
2020-12-30 16:09:00,85.2400,41.0600
2020-12-30 16:39:00,85.5500,42.8600
2020-12-30 17:09:00,86.7300,44.3200
2020-12-30 17:39:00,87.4000,44.1100
2020-12-30 18:09:00,87.7500,44.2600
2020-12-30 18:39:00,88.3700,44.4800
2020-12-30 19:09:00,88.8900,44.3800
2020-12-30 19:39:00,88.2900,45.3600
2020-12-30 20:09:00,87.2700,47.2800
2020-12-30 20:39:00,87.1700,46.4900
2020-12-30 21:09:00,87.2700,45.7600
2020-12-30 21:39:00,87.3400,45.9400
2020-12-30 22:09:00,87.3400,45.4800
2020-12-30 22:39:00,87.2300,45.6700
2020-12-30 23:09:00,87.3200,45.4800
2020-12-30 23:39:00,87.1900,45.2400
2020-12-31 00:09:00,87.0300,45.3300
2020-12-31 00:39:00,86.7600,45.6100
2020-12-31 01:09:00,86.7100,44.9900
2020-12-31 01:39:00,86.4500,44.9300
2020-12-31 02:09:00,87.1100,45.3900
2020-12-31 02:39:00,86.1300,45.3300
2020-12-31 03:09:00,74.6800,57.2000
2020-12-31 03:39:00,72.4400,59.0900
2020-12-31 04:09:00,72.0500,59.1900
2020-12-31 04:39:00,70.4500,61.2600
2020-12-31 05:09:00,70.5900,61.0800
2020-12-31 05:39:00,70.6800,61.2600
2020-12-31 06:09:00,69.1600,61.7200
2020-12-31 06:39:00,73.5800,57.6900
2020-12-31 07:09:00,80.0600,48.7800
